CUSTOMER_ID,GENDER,AGE,HOUSEHOLD_INCOME,YEARS_AS_CUSTOMER,CUSTOMER_SUBSCRIPTION_COUNT,CUSTOMER_REVENUE,CUSTOMER_HASHCODE
354916,M,30,"$228,000 ",6,4,$80 ,4366.2
302677,M,44,"$12,000 ",13,4,$60 ,4366.5
73760,M,33,"$60,000 ",7,3,$45 ,4367.0
114279,F,30,"$11,000 ",6,1,$25 ,4370.7
307173,F,33,"$33,000 ",7,4,$100 ,4371.2
455886,M,40,"$108,000 ",11,6,$120 ,4373.5
474783,M,30,"$48,000 ",6,5,$125 ,4373.9
142477,M,32,"$60,000 ",7,5,$100 ,4374.6
69469,F,53,"$154,000 ",17,8,$160 ,4374.8
413915,M,46,"$108,000 ",14,6,$90 ,4378.4
92792,M,33,"$48,000 ",7,1,$20 ,4378.4
342161,F,35,"$33,000 ",8,1,$15 ,4379.8
317397,F,45,"$22,000 ",13,1,$20 ,4380.8
107063,F,29,"$88,000 ",5,9,$135 ,4381.2
386734,F,38,"$44,000 ",10,1,$25 ,4382.8
144538,M,43,"$84,000 ",12,7,$140 ,4384.5
88937,F,35,"$22,000 ",8,3,$60 ,4385.6
383748,F,36,"$11,000 ",9,2,$30 ,4386.2
136763,M,29,"$48,000 ",5,4,$60 ,4388.7
465473,F,28,"$44,000 ",5,4,$60 ,4388.9
159546,F,80,$0 ,31,2,$30 ,4390.7
88646,M,41,"$24,000 ",11,2,$30 ,4390.7
402072,M,30,"$12,000 ",6,1,$15 ,4390.8
477946,M,34,"$48,000 ",8,2,$40 ,4391.3
409579,M,55,"$84,000 ",18,3,$45 ,4393.1
128970,M,28,"$36,000 ",5,4,$60 ,4393.6
288104,M,35,"$36,000 ",8,3,$75 ,4393.8
408440,M,29,"$24,000 ",5,2,$50 ,4394.1
46356,M,38,"$72,000 ",10,5,$100 ,4396.3
392716,F,45,"$33,000 ",13,1,$15 ,4397.1
449328,M,31,"$36,000 ",6,2,$30 ,4397.9
86863,M,34,"$48,000 ",8,1,$15 ,4398.3
398003,M,30,"$84,000 ",6,13,$260 ,4398.3
308764,M,32,"$12,000 ",7,1,$25 ,4399.4
393115,M,32,"$60,000 ",7,5,$75 ,4399.5
325832,M,35,"$24,000 ",8,1,$25 ,4400.7
393618,M,34,"$84,000 ",8,3,$60 ,4401.6
444849,M,34,"$72,000 ",8,12,$240 ,4401.8
394761,M,29,"$72,000 ",5,4,$60 ,4403.5
453798,M,34,"$24,000 ",8,1,$15 ,4404.5
473790,M,54,"$48,000 ",18,2,$30 ,4404.7
478740,M,34,"$84,000 ",8,3,$60 ,4404.7
303321,M,30,"$12,000 ",6,2,$120 ,4405.1
431566,F,37,"$33,000 ",9,4,$60 ,4405.1
147751,M,47,"$84,000 ",14,6,$90 ,4406.6
328386,F,29,"$33,000 ",5,3,$45 ,4406.9
296069,U,29,"$55,000 ",5,6,$90 ,4407.0
466125,F,30,"$22,000 ",6,1,$15 ,4407.6
317649,M,51,"$72,000 ",16,8,$120 ,4408.0
250248,F,31,"$55,000 ",6,2,$40 ,4408.6
300813,U,28,"$66,000 ",5,6,$90 ,4409.1
338860,M,28,"$84,000 ",5,3,$60 ,4409.4
299108,M,57,"$36,000 ",19,2,$40 ,4409.7
409532,F,33,"$33,000 ",7,1,$25 ,4409.7
62140,F,28,"$22,000 ",5,2,$50 ,4411.2
153551,F,30,"$99,000 ",6,2,$30 ,4413.9
372774,F,63,"$55,000 ",22,2,$40 ,4416.3
151519,F,32,"$77,000 ",7,10,$200 ,4417.0
412056,M,29,"$108,000 ",5,1,$15 ,4417.5
377686,M,39,"$36,000 ",10,2,$30 ,4417.6
105999,F,32,"$11,000 ",7,2,$50 ,4418.0
106078,F,36,"$11,000 ",9,1,$60 ,4418.1
437981,U,65,"$55,000 ",23,3,$60 ,4419.8
141368,M,31,"$48,000 ",6,5,$125 ,4419.9
292477,M,53,"$12,000 ",17,1,$25 ,4420.2
70606,M,37,"$60,000 ",9,4,$80 ,4420.7
59641,M,28,"$12,000 ",5,1,$25 ,4421.6
156640,F,44,"$55,000 ",13,3,$45 ,4422.5
307371,M,28,"$60,000 ",5,4,$60 ,4423.5
392147,M,32,"$36,000 ",7,2,$50 ,4425.0
28084,F,32,"$77,000 ",7,3,$60 ,4425.1
368900,M,30,"$48,000 ",6,1,$25 ,4425.8
401531,M,29,"$108,000 ",5,3,$45 ,4425.9
329768,M,40,"$132,000 ",11,5,$400 ,4426.5
113653,M,31,"$108,000 ",6,12,$240 ,4426.7
292437,F,29,"$33,000 ",5,2,$50 ,4428.2
436135,M,35,"$24,000 ",8,2,$50 ,4428.4
340803,M,51,"$48,000 ",16,4,$60 ,4429.5
424419,F,48,"$33,000 ",15,2,$30 ,4430.6
69840,F,36,"$110,000 ",9,2,$30 ,4431.1
379605,F,33,"$33,000 ",7,4,$60 ,4432.4
371837,M,29,"$48,000 ",5,1,$25 ,4432.5
403302,F,28,"$132,000 ",5,9,$180 ,4433.0
394929,F,29,"$11,000 ",5,1,$25 ,4433.2
397053,M,40,"$84,000 ",11,1,$15 ,4434.2
375768,M,34,"$96,000 ",8,5,$100 ,4434.3
364583,M,34,"$84,000 ",8,5,$75 ,4434.8
141844,F,31,"$44,000 ",6,8,$120 ,4435.6
405175,F,50,"$44,000 ",16,2,$30 ,4435.7
473511,F,29,"$55,000 ",5,4,$80 ,4436.7
299479,U,31,"$33,000 ",6,2,$30 ,4437.8
68749,M,34,"$24,000 ",8,3,$75 ,4437.8
296447,F,49,"$77,000 ",15,5,$100 ,4437.8
91493,F,41,"$88,000 ",11,8,$160 ,4438.0
145682,F,43,"$11,000 ",12,1,$15 ,4439.5
110927,M,29,"$96,000 ",5,11,$220 ,4439.8
325091,M,50,"$24,000 ",16,4,$60 ,4440.0
298606,M,50,"$240,000 ",16,6,$120 ,4440.3
64603,M,46,"$132,000 ",14,3,$45 ,4440.6
286421,M,37,"$48,000 ",9,2,$30 ,4443.3
364228,F,28,"$22,000 ",5,1,$15 ,4444.5
126980,M,48,"$36,000 ",15,4,$100 ,4445.4
62071,M,35,"$144,000 ",8,11,$220 ,4446.4
420864,M,35,"$48,000 ",8,4,$80 ,4447.9
1281,M,38,"$36,000 ",10,3,$45 ,4449.2
451051,M,47,"$84,000 ",14,13,$260 ,4450.4
357184,F,31,"$11,000 ",6,5,$100 ,4450.6
295265,F,41,"$88,000 ",11,11,$220 ,4452.1
314384,M,36,"$60,000 ",9,3,$60 ,4453.1
105033,M,29,"$108,000 ",5,3,$60 ,4453.3
317705,F,46,"$11,000 ",14,1,$25 ,4453.6
404494,M,32,"$24,000 ",7,1,$25 ,4454.1
153802,M,28,"$48,000 ",5,7,$105 ,4454.8
288532,F,44,"$22,000 ",13,1,$25 ,4454.8
285697,M,32,"$48,000 ",7,2,$30 ,4455.5
109606,F,35,"$154,000 ",8,5,$100 ,4455.7
310645,M,36,"$60,000 ",9,1,$15 ,4461.4
463890,M,51,"$72,000 ",16,4,$80 ,4463.4
158133,F,34,"$55,000 ",8,2,$40 ,4464.1
308114,M,28,"$72,000 ",5,8,$160 ,4465.7
306589,M,36,"$276,000 ",9,13,"$1,040 ",4466.0
309044,M,42,"$12,000 ",12,4,$60 ,4466.0
312096,F,28,"$33,000 ",5,5,$75 ,4466.2
112229,F,31,"$55,000 ",6,6,$120 ,4466.4
137109,F,33,"$44,000 ",7,3,$45 ,4466.9
132206,U,34,"$22,000 ",8,2,$30 ,4467.1
340794,M,51,"$48,000 ",16,4,$60 ,4469.2
148539,M,38,"$72,000 ",10,2,$40 ,4470.6
448049,F,39,"$154,000 ",10,2,$40 ,4471.7
481723,F,45,"$88,000 ",13,6,$120 ,4472.1
327119,M,37,"$36,000 ",9,2,$40 ,4472.9
379462,M,48,"$24,000 ",15,4,$60 ,4472.9
116125,M,34,"$48,000 ",8,6,$120 ,4473.2
100960,M,28,"$36,000 ",5,1,$25 ,4473.3
352045,M,56,"$72,000 ",19,3,$45 ,4473.4
306392,M,28,"$96,000 ",5,3,$45 ,4473.8
308813,F,36,"$44,000 ",9,4,$80 ,4473.8
389127,M,33,"$12,000 ",7,1,$15 ,4474.1
390394,M,37,"$48,000 ",9,4,$60 ,4475.9
166204,M,29,"$24,000 ",5,3,$75 ,4476.6
403732,F,31,"$55,000 ",6,3,$45 ,4483.2
361203,U,40,"$11,000 ",11,1,$25 ,4483.4
382642,M,46,"$60,000 ",14,2,$30 ,4484.1
481738,M,38,"$36,000 ",10,4,$60 ,4484.3
373867,F,28,"$22,000 ",5,1,$15 ,4484.3
394243,F,36,"$77,000 ",9,9,$180 ,4485.4
153948,M,49,"$60,000 ",15,3,$45 ,4485.4
131363,M,39,"$36,000 ",10,3,$45 ,4485.6
377253,M,41,"$48,000 ",11,3,$45 ,4486.0
93597,M,40,"$12,000 ",11,1,$15 ,4486.1
125285,M,50,"$48,000 ",16,2,$30 ,4490.5
358041,M,37,"$48,000 ",9,6,$120 ,4491.3
130362,M,31,"$12,000 ",6,1,$15 ,4492.8
108794,M,30,"$108,000 ",6,4,$60 ,4495.0
370293,M,40,"$72,000 ",11,2,$40 ,4495.5
401988,M,43,"$48,000 ",12,1,$15 ,4495.9
469822,M,31,"$48,000 ",6,3,$45 ,4496.4
148312,F,28,"$22,000 ",5,6,$120 ,4496.5
381274,M,32,"$12,000 ",7,3,$45 ,4497.0
115728,M,34,"$60,000 ",8,6,$150 ,4498.1
123844,M,36,"$60,000 ",9,1,$25 ,4498.8
44750,F,41,"$132,000 ",11,5,$100 ,4501.4
295727,F,47,"$121,000 ",14,6,$120 ,4503.2
96973,F,49,"$33,000 ",15,3,$45 ,4503.5
70333,F,29,"$77,000 ",5,7,$105 ,4504.0
118335,M,59,"$60,000 ",20,5,$75 ,4504.4
137967,M,38,"$60,000 ",10,3,$75 ,4505.5
299199,M,37,"$12,000 ",9,2,$50 ,4505.8
455619,M,29,"$84,000 ",5,5,$75 ,4505.9
472233,F,33,"$44,000 ",7,6,$90 ,4507.8
471547,M,39,"$36,000 ",10,2,$40 ,4510.8
307456,M,28,$0 ,5,3,$45 ,4512.1
384810,M,36,"$144,000 ",9,7,$140 ,4513.6
191053,M,32,"$168,000 ",7,6,$120 ,4514.1
89410,U,36,"$99,000 ",9,5,$75 ,4515.5
436775,F,53,"$121,000 ",17,3,$60 ,4516.0
324086,F,46,"$132,000 ",14,7,$140 ,4516.3
309531,M,39,"$60,000 ",10,3,$45 ,4517.5
397850,M,45,"$12,000 ",13,1,$15 ,4520.9
58010,F,30,"$88,000 ",6,8,$160 ,4521.5
431223,M,49,"$84,000 ",15,6,$90 ,4521.7
136063,M,40,"$48,000 ",11,1,$15 ,4522.4
467939,M,30,"$84,000 ",6,5,$100 ,4523.1
444796,M,31,"$72,000 ",6,3,$45 ,4523.7
106203,F,33,$0 ,7,1,$15 ,4523.8
328027,M,32,"$36,000 ",7,2,$40 ,4525.2
307854,F,34,"$33,000 ",8,4,$80 ,4526.4
472666,M,46,"$12,000 ",14,1,$15 ,4526.4
400937,F,39,"$44,000 ",10,1,$25 ,4526.8
357419,F,42,"$22,000 ",12,1,$15 ,4527.7
385496,M,37,"$48,000 ",9,2,$40 ,4528.2
231530,M,61,"$24,000 ",21,2,$30 ,4529.2
112105,M,29,$0 ,5,1,$60 ,4530.3
466479,M,33,"$24,000 ",7,2,$40 ,4530.7
322226,M,29,"$36,000 ",5,1,$25 ,4532.1
100500,F,42,"$264,000 ",12,3,$60 ,4532.1
78688,F,28,"$22,000 ",5,1,$15 ,4532.5
200003,M,30,"$24,000 ",6,8,$120 ,4533.9
66672,F,29,"$44,000 ",5,6,$150 ,4534.2
137605,F,34,"$44,000 ",8,1,$20 ,4536.1
298536,M,43,"$120,000 ",12,11,$220 ,4541.8
96992,M,30,"$60,000 ",6,10,$200 ,4546.1
125772,F,33,"$66,000 ",7,5,$75 ,4546.7
324027,M,37,"$48,000 ",9,3,$75 ,4547.1
154099,M,43,"$72,000 ",12,4,$60 ,4547.2
179652,M,29,"$12,000 ",5,1,$60 ,4548.0
149408,F,52,$0 ,17,2,$30 ,4549.2
378445,F,33,"$44,000 ",7,5,$100 ,4549.3
482690,F,28,"$11,000 ",5,1,$25 ,4549.8
469828,F,38,"$55,000 ",10,8,$160 ,4551.0
146096,F,47,"$22,000 ",14,1,$15 ,4551.2
301268,U,29,"$33,000 ",5,2,$40 ,4551.4
147766,M,28,"$36,000 ",5,3,$45 ,4551.5
27420,F,29,"$44,000 ",5,5,$75 ,4552.0
433032,M,34,"$12,000 ",8,1,$25 ,4552.4
123618,F,43,"$77,000 ",12,5,$100 ,4554.4
414634,M,28,"$48,000 ",5,1,$15 ,4556.2
113173,M,33,"$60,000 ",7,1,$20 ,4556.2
109684,M,28,"$24,000 ",5,3,$45 ,4556.7
406156,U,36,"$143,000 ",9,1,$20 ,4557.2
248613,M,32,"$12,000 ",7,1,$60 ,4558.2
394299,M,35,"$12,000 ",8,2,$50 ,4559.5
340830,M,31,"$60,000 ",6,1,$15 ,4559.7
385049,M,31,"$24,000 ",6,3,$45 ,4562.3
418576,M,71,"$84,000 ",26,4,$60 ,4562.9
178426,F,34,"$88,000 ",8,11,$165 ,4562.9
433526,F,37,"$44,000 ",9,4,$60 ,4563.2
481954,M,47,"$132,000 ",14,6,$90 ,4566.0
471012,M,36,"$48,000 ",9,2,$30 ,4567.4
288189,M,38,"$24,000 ",10,1,$25 ,4567.8
456349,M,60,"$36,000 ",21,3,$60 ,4568.2
371038,M,63,"$12,000 ",22,1,$25 ,4568.8
365185,M,28,"$120,000 ",5,1,$15 ,4569.1
328283,M,30,"$60,000 ",6,7,$140 ,4569.1
399447,M,37,"$72,000 ",9,1,$20 ,4570.1
305187,M,40,"$60,000 ",11,6,$120 ,4572.7
59095,M,45,"$156,000 ",13,3,$60 ,4572.9
469189,M,30,"$12,000 ",6,1,$15 ,4574.6
364232,M,47,"$24,000 ",14,5,$100 ,4574.8
470889,M,29,"$72,000 ",5,2,$30 ,4576.3
380143,M,32,"$84,000 ",7,2,$40 ,4576.8
473248,M,40,"$24,000 ",11,4,$60 ,4577.6
438237,M,29,"$12,000 ",5,1,$15 ,4578.5
3956,M,45,"$72,000 ",13,1,$15 ,4581.2
20884,F,36,"$44,000 ",9,6,$90 ,4581.4
474851,M,29,"$60,000 ",5,3,$45 ,4581.7
312981,M,38,"$60,000 ",10,8,$160 ,4582.4
45174,M,37,"$24,000 ",9,2,$50 ,4582.9
305736,F,39,"$11,000 ",10,1,$60 ,4583.8
446048,M,28,"$12,000 ",5,2,$30 ,4584.9
1563,M,44,"$96,000 ",13,6,$120 ,4585.0
25947,F,44,"$198,000 ",13,8,$160 ,4585.4
322978,F,28,"$88,000 ",5,3,$45 ,4587.2
391943,M,49,"$96,000 ",15,8,$120 ,4587.8
310835,M,32,"$84,000 ",7,2,$30 ,4588.6
139360,F,47,"$132,000 ",14,5,$100 ,4589.3
426343,M,38,"$60,000 ",10,5,$125 ,4589.5
356751,M,46,"$96,000 ",14,5,$100 ,4589.9
159116,M,46,"$84,000 ",14,6,$120 ,4590.5
470312,M,40,"$24,000 ",11,2,$30 ,4591.6
1823,M,49,"$12,000 ",15,1,$25 ,4591.8
369770,F,39,"$55,000 ",10,8,$120 ,4593.0
401128,U,40,"$44,000 ",11,3,$60 ,4593.6
458321,M,44,"$72,000 ",13,2,$40 ,4595.0
83176,F,41,"$88,000 ",11,7,$105 ,4597.3
137740,M,49,"$36,000 ",15,3,$60 ,4597.4
52605,M,37,"$72,000 ",9,7,$140 ,4598.3
109688,F,33,"$77,000 ",7,7,$140 ,4598.6
302730,F,34,"$33,000 ",8,1,$25 ,4599.6
291786,F,49,"$55,000 ",15,3,$75 ,4600.5
389196,M,34,"$120,000 ",8,6,$120 ,4600.7
147721,M,36,"$48,000 ",9,1,$20 ,4601.9
476194,M,28,"$24,000 ",5,1,$15 ,4602.5
459842,M,59,"$60,000 ",20,4,$80 ,4603.1
136354,M,29,"$24,000 ",5,1,$15 ,4605.6
408277,M,34,"$84,000 ",8,5,$100 ,4605.8
325692,M,31,"$48,000 ",6,13,$260 ,4606.9
3531,M,28,"$24,000 ",5,1,$25 ,4607.9
386576,U,31,"$22,000 ",6,2,$30 ,4608.3
89239,M,38,"$96,000 ",10,6,$120 ,4608.5
159880,F,43,"$88,000 ",12,1,$15 ,4611.2
370191,M,33,"$72,000 ",7,9,$135 ,4611.4
100895,M,36,"$24,000 ",9,1,$15 ,4613.3
329186,F,32,"$66,000 ",7,1,$15 ,4614.1
396680,M,28,"$36,000 ",5,2,$50 ,4614.1
83092,F,30,"$55,000 ",6,4,$60 ,4614.4
234579,F,32,"$55,000 ",7,3,$45 ,4615.9
365069,U,47,"$33,000 ",14,4,$80 ,4615.9
399476,F,40,"$121,000 ",11,7,$140 ,4618.4
372715,F,30,"$44,000 ",6,2,$30 ,4618.7
467857,U,49,"$55,000 ",15,3,$60 ,4619.4
94435,F,29,"$44,000 ",5,6,$150 ,4619.5
91975,F,39,"$88,000 ",10,3,$60 ,4619.6
69064,M,37,"$36,000 ",9,3,$45 ,4619.7
65895,M,50,"$84,000 ",16,2,$40 ,4619.9
127720,M,34,"$132,000 ",8,10,$200 ,4620.0
125005,M,45,"$72,000 ",13,1,$20 ,4620.1
266539,M,29,"$72,000 ",5,4,$80 ,4620.2
452144,F,28,"$88,000 ",5,5,$100 ,4620.4
23080,F,41,"$22,000 ",11,1,$15 ,4622.7
73807,M,31,"$96,000 ",6,1,$20 ,4626.3
88149,F,46,"$44,000 ",14,3,$60 ,4626.7
139959,M,31,"$24,000 ",6,1,$15 ,4628.5
58817,M,28,"$36,000 ",5,2,$30 ,4628.6
471231,M,50,"$84,000 ",16,6,$120 ,4629.2
321556,F,41,"$33,000 ",11,1,$15 ,4630.3
460432,M,30,"$120,000 ",6,5,$75 ,4630.9
433511,M,32,"$72,000 ",7,1,$15 ,4631.0
298950,F,34,"$77,000 ",8,6,$120 ,4631.4
93437,F,35,"$22,000 ",8,2,$50 ,4631.4
371610,F,29,"$44,000 ",5,7,$105 ,4634.4
399086,F,28,"$22,000 ",5,2,$50 ,4634.6
99861,M,63,"$36,000 ",22,2,$40 ,4635.0
430617,M,38,"$60,000 ",10,1,$15 ,4635.4
129754,F,44,"$77,000 ",13,6,$120 ,4635.7
200328,M,28,"$24,000 ",5,5,$75 ,4636.1
375253,M,40,"$156,000 ",11,4,$80 ,4636.9
441052,M,29,"$84,000 ",5,1,$15 ,4637.1
113008,M,60,"$36,000 ",21,3,$45 ,4637.2
99314,F,29,"$33,000 ",5,2,$30 ,4641.2
429151,F,55,"$22,000 ",18,2,$30 ,4641.8
80526,M,46,"$48,000 ",14,3,$45 ,4641.9
165147,M,51,"$36,000 ",16,2,$30 ,4642.1
173543,F,28,"$165,000 ",5,5,$100 ,4643.8
397029,M,45,"$24,000 ",13,1,$25 ,4644.2
431712,F,32,"$77,000 ",7,1,$15 ,4645.1
296852,F,39,"$77,000 ",10,11,$220 ,4645.9
129670,F,38,"$33,000 ",10,1,$15 ,4646.3
451790,M,31,"$132,000 ",6,4,$80 ,4646.9
103506,M,29,"$48,000 ",5,3,$75 ,4648.1
102275,M,47,"$60,000 ",14,3,$45 ,4649.2
439063,M,30,"$48,000 ",6,3,$60 ,4649.5
138630,M,29,"$36,000 ",5,5,$75 ,4649.8
364648,F,35,"$33,000 ",8,6,$90 ,4651.8
425631,F,38,"$110,000 ",10,2,$40 ,4651.8
55530,F,37,"$33,000 ",9,4,$60 ,4652.1
477137,F,28,"$11,000 ",5,1,$15 ,4652.8
442315,F,32,"$99,000 ",7,1,$15 ,4652.9
434306,F,30,"$33,000 ",6,1,$15 ,4652.9
444361,F,52,"$44,000 ",17,4,$80 ,4654.2
458788,M,47,"$72,000 ",14,6,$120 ,4655.1
286553,F,34,"$11,000 ",8,1,$25 ,4655.4
89150,M,31,"$60,000 ",6,4,$60 ,4655.8
74888,F,34,"$77,000 ",8,11,$165 ,4656.4
117627,U,49,"$11,000 ",15,1,$25 ,4656.9
88513,F,29,"$77,000 ",5,5,$75 ,4658.7
109465,F,33,"$44,000 ",7,3,$45 ,4661.6
299121,M,32,"$24,000 ",7,1,$20 ,4662.2
138014,M,34,"$108,000 ",8,4,$80 ,4662.3
22475,M,41,"$48,000 ",11,7,$140 ,4665.0
82133,F,29,"$33,000 ",5,4,$60 ,4665.6
479042,U,29,"$33,000 ",5,5,$75 ,4666.1
380625,F,38,"$44,000 ",10,2,$30 ,4667.4
471981,M,28,"$36,000 ",5,1,$15 ,4669.7
404565,F,55,"$33,000 ",18,2,$30 ,4669.7
132098,M,33,"$156,000 ",7,7,$140 ,4669.8
85850,F,41,"$99,000 ",11,11,$220 ,4671.9
470964,M,36,"$36,000 ",9,1,$15 ,4672.0
302920,F,31,"$11,000 ",6,1,$25 ,4672.7
118939,F,31,"$55,000 ",6,1,$15 ,4672.9
428398,M,45,"$84,000 ",13,4,$60 ,4673.4
102358,M,50,"$168,000 ",16,9,$180 ,4674.1
463686,M,28,"$60,000 ",5,3,$60 ,4675.4
427095,F,28,"$55,000 ",5,4,$60 ,4676.1
35999,F,28,"$44,000 ",5,3,$60 ,4677.1
462811,F,30,"$66,000 ",6,9,$180 ,4677.6
67825,M,35,"$24,000 ",8,1,$25 ,4679.2
61997,M,30,"$60,000 ",6,2,$40 ,4679.3
411320,M,55,"$60,000 ",18,1,$20 ,4679.4
361657,M,31,"$108,000 ",6,3,$45 ,4680.2
390264,M,47,"$132,000 ",14,1,$20 ,4680.8
313589,F,29,"$77,000 ",5,3,$60 ,4682.3
131942,M,30,"$36,000 ",6,4,$60 ,4683.0
69722,M,49,"$36,000 ",15,2,$50 ,4683.2
354568,F,48,"$44,000 ",15,4,$80 ,4684.2
140222,M,32,"$12,000 ",7,1,$15 ,4685.2
481052,F,30,"$22,000 ",6,2,$40 ,4685.4
62257,M,36,"$24,000 ",9,1,$20 ,4686.2
391559,M,29,"$72,000 ",5,2,$30 ,4688.1
319532,M,30,"$36,000 ",6,1,$25 ,4689.7
330836,M,28,"$240,000 ",5,2,$40 ,4689.9
290178,F,66,"$220,000 ",24,13,$260 ,4690.7
314426,M,43,"$132,000 ",12,4,$80 ,4692.1
129421,M,41,"$24,000 ",11,2,$30 ,4693.7
338778,M,37,"$24,000 ",9,1,$25 ,4694.3
123311,M,28,"$48,000 ",5,1,$15 ,4695.4
115340,F,30,"$22,000 ",6,1,$25 ,4696.4
403678,M,30,"$108,000 ",6,1,$20 ,4697.7
154358,M,40,"$48,000 ",11,4,$60 ,4697.7
388522,M,39,"$120,000 ",10,13,$260 ,4698.0
461417,F,45,"$99,000 ",13,3,$45 ,4698.0
369129,M,48,"$132,000 ",15,5,$100 ,4700.8
428649,M,55,"$12,000 ",18,1,$15 ,4701.2
395107,F,35,"$220,000 ",8,10,$800 ,4702.1
317519,F,39,"$11,000 ",10,1,$25 ,4702.2
90794,M,41,"$24,000 ",11,1,$25 ,4703.5
68545,F,28,"$22,000 ",5,4,$60 ,4703.9
70997,M,31,"$84,000 ",6,4,$60 ,4704.0
437124,M,32,"$48,000 ",7,3,$45 ,4705.1
342461,F,41,"$22,000 ",11,1,$25 ,4705.8
366187,F,38,"$22,000 ",10,1,$15 ,4706.9
316027,M,30,"$48,000 ",6,1,$20 ,4712.6
445722,F,38,"$44,000 ",10,1,$20 ,4714.7
21382,F,34,"$44,000 ",8,10,$200 ,4717.0
36355,M,28,"$72,000 ",5,3,$45 ,4719.5
307660,M,40,"$84,000 ",11,4,$80 ,4720.5
440372,F,35,"$22,000 ",8,1,$15 ,4722.6
116383,U,28,"$55,000 ",5,3,$75 ,4722.6
90778,M,44,"$24,000 ",13,1,$25 ,4722.9
326308,M,34,"$60,000 ",8,2,$30 ,4723.7
310423,M,55,"$60,000 ",18,4,$60 ,4723.9
26603,M,36,"$12,000 ",9,1,$25 ,4724.0
121373,F,31,"$11,000 ",6,1,$25 ,4726.1
81178,F,35,"$33,000 ",8,2,$30 ,4729.0
478949,F,28,"$77,000 ",5,8,$160 ,4729.9
476200,M,49,"$36,000 ",15,3,$45 ,4730.6
27490,F,28,"$33,000 ",5,3,$45 ,4731.8
411481,F,30,"$88,000 ",6,5,$100 ,4733.9
463775,F,29,"$44,000 ",5,4,$80 ,4734.2
478981,M,29,"$24,000 ",5,3,$45 ,4734.2
76051,F,28,"$11,000 ",5,1,$25 ,4735.1
142339,F,33,"$77,000 ",7,1,$15 ,4738.0
372716,F,35,"$44,000 ",8,5,$75 ,4738.0
94511,M,29,"$24,000 ",5,2,$50 ,4738.0
266154,M,38,"$84,000 ",10,7,$105 ,4738.3
49040,M,29,"$24,000 ",5,2,$30 ,4739.4
217962,F,28,"$44,000 ",5,8,$120 ,4740.7
98849,F,30,"$44,000 ",6,4,$60 ,4742.2
285652,F,32,"$77,000 ",7,11,$220 ,4743.1
46553,M,40,"$72,000 ",11,2,$30 ,4747.2
308024,M,34,"$168,000 ",8,7,$140 ,4747.2
402406,M,36,"$48,000 ",9,1,$20 ,4753.0
465257,M,29,"$168,000 ",5,4,$80 ,4753.3
131182,F,31,"$99,000 ",6,8,$120 ,4754.1
129816,M,55,"$60,000 ",18,4,$60 ,4756.0
342624,M,38,"$60,000 ",10,2,$40 ,4757.9
40579,F,35,"$11,000 ",8,1,$25 ,4758.2
293184,M,32,"$48,000 ",7,1,$25 ,4758.8
303793,M,29,"$24,000 ",5,1,$25 ,4760.9
467906,M,30,"$36,000 ",6,1,$15 ,4763.0
109770,F,36,"$55,000 ",9,4,$60 ,4763.4
60777,F,28,"$11,000 ",5,3,$45 ,4763.5
118789,M,41,"$36,000 ",11,5,$75 ,4765.4
401827,F,39,"$121,000 ",10,5,$100 ,4768.6
365763,F,30,"$55,000 ",6,5,$75 ,4769.0
287672,M,35,"$84,000 ",8,1,$20 ,4770.4
395878,U,46,"$22,000 ",14,1,$15 ,4771.0
438958,M,31,"$60,000 ",6,1,$15 ,4771.3
341264,M,39,"$72,000 ",10,7,$140 ,4771.8
123812,F,40,"$11,000 ",11,1,$25 ,4773.2
65779,M,35,"$132,000 ",8,1,$20 ,4773.6
142485,M,29,"$72,000 ",5,3,$45 ,4773.6
296880,M,30,"$72,000 ",6,2,$40 ,4774.7
432298,M,45,"$96,000 ",13,7,$105 ,4775.3
126325,F,53,"$121,000 ",17,9,$135 ,4776.4
126498,M,50,"$84,000 ",16,8,$160 ,4776.8
460806,M,30,"$36,000 ",6,1,$15 ,4777.0
431053,M,38,$0 ,10,2,$50 ,4777.3
323853,M,28,"$120,000 ",5,4,$60 ,4777.4
150627,M,53,"$84,000 ",17,5,$100 ,4777.6
129242,F,28,"$22,000 ",5,1,$25 ,4779.3
305279,F,29,"$55,000 ",5,4,$80 ,4780.2
359138,M,49,"$84,000 ",15,6,$120 ,4782.4
480064,M,28,"$36,000 ",5,3,$45 ,4782.8
141654,M,34,"$36,000 ",8,5,$100 ,4783.1
53763,F,45,"$11,000 ",13,1,$25 ,4785.4
290761,M,38,"$36,000 ",10,4,$100 ,4785.6
154103,M,39,"$96,000 ",10,1,$20 ,4785.8
123982,F,30,"$22,000 ",6,1,$25 ,4787.7
65401,M,32,"$36,000 ",7,5,$100 ,4787.8
468224,M,39,"$84,000 ",10,1,$15 ,4789.7
448417,F,47,"$33,000 ",14,2,$40 ,4790.2
312917,M,33,"$84,000 ",7,4,$80 ,4790.3
354342,M,49,$0 ,15,3,$45 ,4790.9
69356,U,34,"$88,000 ",8,7,$105 ,4791.1
26728,F,36,"$11,000 ",9,1,$60 ,4791.9
358203,F,32,"$121,000 ",7,6,$120 ,4792.4
423042,M,30,"$36,000 ",6,9,$180 ,4792.6
135349,F,31,"$88,000 ",6,6,$90 ,4792.7
